,ligand,receptor,JS_Treg,JS_Th0,delta,frac_pos_Treg,frac_pos_Th0,mean_recep_Treg,mean_recep_Th0,mean_lig,n_Treg,n_Th0
149,Itga4,Itgb7,0.45703694543862544,0.584113073172244,-0.1270761277336186,0.8101635514018691,0.5120481927710844,7.328225612640381,4.610322952270508,2.56325364112854,1712,1494
150,Spp1,Itgb5,0.6704757067821278,0.797722266875263,-0.12724656009313529,0.24707943925233644,0.14190093708165996,2.054210901260376,1.2112069129943848,2.048954963684082,1712,1494
151,Il18,Il18r1,0.5711041172844709,0.698532203271022,-0.1274280859865511,0.5350467289719626,0.4457831325301205,4.72559928894043,4.086243629455566,0.7288833856582642,1712,1494
152,Tgfb2,Tgfbr2,0.5121771396549214,0.6403081972397711,-0.12813105758484966,0.740070093457944,0.6894243641231593,6.59084415435791,6.4028801918029785,0.8607767820358276,1712,1494
153,Igf2,Itgav,0.5858906925417965,0.7145551230983407,-0.1286644305565442,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,0.17159707844257355,1712,1494
154,Col1a1,Itgav,0.5298064896264942,0.6586458002680258,-0.12883931064153153,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,3.2534241676330566,1712,1494
155,Lama1,Cd44,0.5590245100950099,0.6880422886066068,-0.1290177785115969,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,0.16024239361286163,1712,1494
156,Lamc3,Itgb8,0.7678107799615891,0.8975380156998263,-0.1297272357382372,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,0.2575504779815674,1712,1494
157,Tgfb1,Tgfbr1,0.5664140141424692,0.6966268261412941,-0.13021281199882495,0.45385514018691586,0.28112449799196787,3.89577317237854,2.445789098739624,4.899741172790527,1712,1494
158,Icam2,Itgb2,0.5217929635176053,0.6544667924515242,-0.13267382893391888,0.804322429906542,0.7014725568942436,7.26543664932251,6.4725189208984375,2.6659114360809326,1712,1494
159,Jam2,Itgav,0.5643042377766979,0.6978446154073669,-0.13354037763066895,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,2.008331060409546,1712,1494
160,Lama2,Itgav,0.5583062370248174,0.6926728627208099,-0.13436662569599245,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,1.2718786001205444,1712,1494
161,Icosl,Icos,0.46668064537322745,0.6012366864105626,-0.13455604103733515,0.7996495327102804,0.4344042838018742,7.343673229217529,3.893899917602539,1.5611708164215088,1712,1494
162,Fn1,Itga4,0.49249537062069526,0.6272528580306805,-0.13475748740998528,0.709696261682243,0.6532797858099063,6.357210636138916,6.104095458984375,5.665269374847412,1712,1494
163,Lamc3,Cd44,0.5859494613182246,0.7212481189173398,-0.1352986575991152,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,0.2575504779815674,1712,1494
164,Spp1,Itgb1,0.521407585666784,0.6568876503306306,-0.13548006466384654,0.6816588785046729,0.6572958500669344,6.052483558654785,6.162197113037109,2.048954963684082,1712,1494
165,Tgfb2,Tgfbr1,0.5912299840592491,0.727820584395766,-0.13659060033651693,0.45385514018691586,0.28112449799196787,3.89577317237854,2.445789098739624,0.8607767820358276,1712,1494
166,Vtn,Itgb8,0.7575696483077432,0.8958235042163428,-0.13825385590859962,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,0.20507098734378815,1712,1494
167,Lama1,Itgb8,0.7501450111103611,0.8891688443185849,-0.13902383320822376,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,0.16024239361286163,1712,1494
168,Vwf,Itgav,0.5706313685830341,0.7101499698780654,-0.13951860129503135,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,2.5189003944396973,1712,1494
169,Lamb1,Itgav,0.5518573178057086,0.6917298759323136,-0.13987255812660504,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,1.9755010604858398,1712,1494
170,C3,Itgb2,0.4685068514028466,0.6088952298188207,-0.14038837841597412,0.804322429906542,0.7014725568942436,7.26543664932251,6.4725189208984375,6.418166637420654,1712,1494
171,Col1a1,Cd44,0.4790234128609953,0.6196329044297525,-0.14060949156875718,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,3.2534241676330566,1712,1494
172,Lama3,Itgav,0.5759638566206183,0.7178907103079537,-0.14192685368733537,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,1.4434186220169067,1712,1494
173,Col4a1,Itgav,0.5510689965135279,0.6933085503435422,-0.1422395538300143,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,7.091513156890869,1712,1494
174,Il10,Il10ra,0.6151993005538934,0.7590156976141684,-0.14381639706027505,0.4135514018691589,0.15930388219544847,3.5185370445251465,1.3753256797790527,0.036466892808675766,1712,1494
175,Icam1,Itgb2,0.4834860604053302,0.62774643459532,-0.14426037418998977,0.804322429906542,0.7014725568942436,7.26543664932251,6.4725189208984375,4.34319543838501,1712,1494
176,Lama3,Itgb8,0.7423619366476406,0.8877272537035492,-0.1453653170559086,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,1.4434186220169067,1712,1494
177,Fn1,Itgav,0.532156897012355,0.6805196260523018,-0.14836272903994674,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,5.665269374847412,1712,1494
178,Ccl5,Ccr4,0.5694345523745054,0.718111383177788,-0.14867683080328264,0.4392523364485981,0.2744310575635877,3.86578369140625,2.4332191944122314,0.6094133257865906,1712,1494
179,Lama2,Itgb8,0.7235142823046743,0.8727226198130452,-0.14920833750837093,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,1.2718786001205444,1712,1494
180,Col1a1,Itgb8,0.7013497814346039,0.8508685919885618,-0.14951881055395788,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,3.2534241676330566,1712,1494
181,Lamc2,Itgav,0.5610671769685878,0.7113879874037552,-0.15032081043516743,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,2.041736364364624,1712,1494
182,Lamb1,Itgb8,0.7222750717876117,0.8736137071660608,-0.15133863537844905,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,1.9755010604858398,1712,1494
183,Col4a1,Itgb8,0.7244205228209515,0.8758015472264797,-0.15138102440552825,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,7.091513156890869,1712,1494
184,Lamc2,Itgb8,0.7332557931002027,0.8852929403030403,-0.15203714720283756,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,2.041736364364624,1712,1494
185,Tnc,Itgav,0.5552617193432465,0.7078224538901973,-0.15256073454695074,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,1.6642721891403198,1712,1494
186,Itgb2,Icam1,0.5488516114528649,0.7019897673935098,-0.15313815594064495,0.45093457943925236,0.23694779116465864,3.8981146812438965,2.060802698135376,3.785571813583374,1712,1494
187,Lama2,Cd44,0.5043947841697549,0.6586331199466668,-0.15423833577691193,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,1.2718786001205444,1712,1494
188,Spp1,Itga4,0.5263755168193408,0.6810700490768309,-0.15469453225749008,0.709696261682243,0.6532797858099063,6.357210636138916,6.104095458984375,2.048954963684082,1712,1494
189,Fn1,Itgb8,0.7117768736987696,0.8681157547392209,-0.15633888104045124,0.18983644859813084,0.060240963855421686,1.6169737577438354,0.5212327837944031,5.665269374847412,1712,1494
190,Lamb1,Cd44,0.5003048219385746,0.6569470310159751,-0.15664220907740045,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,1.9755010604858398,1712,1494
191,Il15,Il2rb,0.5004352736436615,0.6593068551096348,-0.15887158146597335,0.7301401869158879,0.45314591700133866,6.579375743865967,4.117067337036133,0.5906714200973511,1712,1494
192,Lama3,Cd44,0.5270956610286339,0.6870796153880677,-0.1599839543594338,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,1.4434186220169067,1712,1494
193,Col4a1,Cd44,0.49909040601672067,0.6591907003221571,-0.16010029430543643,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,7.091513156890869,1712,1494
194,Cdh1,Itgb7,0.5016794242733397,0.663569143715789,-0.16188971944244934,0.8101635514018691,0.5120481927710844,7.328225612640381,4.610322952270508,3.2274091243743896,1712,1494
195,Fn1,Itgb7,0.46954520038530206,0.6331847253071955,-0.16363952492189343,0.8101635514018691,0.5120481927710844,7.328225612640381,4.610322952270508,5.665269374847412,1712,1494
196,Spp1,Itgav,0.559424818917026,0.7232236103490041,-0.16379879143197806,0.5531542056074766,0.3828647925033467,4.7819132804870605,3.3525912761688232,2.048954963684082,1712,1494
197,Lamc2,Cd44,0.5140717062562177,0.6797958614045007,-0.16572415514828298,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,2.041736364364624,1712,1494
198,Fn1,Cd44,0.47897479993529457,0.645193156506182,-0.16621835657088746,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,5.665269374847412,1712,1494
199,Icosl,Ctla4,0.4591352457009397,0.6395779064088655,-0.18044266070792575,0.8615654205607477,0.2965194109772423,8.04983139038086,2.6556804180145264,1.5611708164215088,1712,1494
200,Spp1,Cd44,0.5117583417419422,0.6945082504427058,-0.18274990870076357,0.7651869158878505,0.5836680053547524,6.903959274291992,5.320945739746094,2.048954963684082,1712,1494
201,Il33,Il1rl1,0.6430284170189637,0.8294503526311215,-0.1864219356121578,0.3142523364485981,0.0823293172690763,2.846580982208252,0.7745139002799988,2.699615955352783,1712,1494
202,Cd80,Ctla4,0.44938589166265785,0.6495608237073827,-0.2001749320447248,0.8615654205607477,0.2965194109772423,8.04983139038086,2.6556804180145264,0.3400360643863678,1712,1494
203,Cd86,Ctla4,0.4495354346501759,0.669381800664522,-0.2198463660143461,0.8615654205607477,0.2965194109772423,8.04983139038086,2.6556804180145264,0.9740771055221558,1712,1494
204,Il2,Il2ra,0.6003281543199491,0.8269313084263239,-0.22660315410637477,0.6098130841121495,0.0963855421686747,5.446270942687988,0.8578312397003174,0.03880273178219795,1712,1494
205,Cxcl16,Cxcr6,0.5303906042236554,0.7798572670798238,-0.24946666285616848,0.5029205607476636,0.1392235609103079,4.444152355194092,1.2432137727737427,3.6949381828308105,1712,1494
206,Ccl3,Ccr5,0.581938659234198,0.8347233155012015,-0.2527846562670035,0.4719626168224299,0.07563587684069611,4.1155924797058105,0.6456659436225891,0.26408442854881287,1712,1494
207,Ccl4,Ccr5,0.5755112957293049,0.8351243418685887,-0.2596130461392838,0.4719626168224299,0.07563587684069611,4.1155924797058105,0.6456659436225891,0.1555214375257492,1712,1494
208,Ccl5,Ccr5,0.5527527800264129,0.8185952258907031,-0.2658424458642902,0.4719626168224299,0.07563587684069611,4.1155924797058105,0.6456659436225891,0.6094133257865906,1712,1494
209,Cdh1,Itgae,0.5553124890165037,0.8436332217376336,-0.2883207327211299,0.6191588785046729,0.07429718875502007,5.657225608825684,0.6628133058547974,3.2274091243743896,1712,1494
210,Cdh1,Klrg1,0.6169178401135406,0.9195332179595296,-0.302615377845989,0.37207943925233644,0.02610441767068273,3.363140106201172,0.23717637360095978,3.2274091243743896,1712,1494
