,ligand,receptor,JS_Th0,JS_Th2,delta,frac_pos_Th0,frac_pos_Th2,mean_recep_Th0,mean_recep_Th2,mean_lig,n_Th0,n_Th2
24,Lama2,Cd44,0.6586331199466668,0.6205612406009957,0.038071879345671134,0.5836680053547524,0.8163265306122449,5.320945739746094,7.518880367279053,1.2718786001205444,1494,735
25,Spp1,Itgb1,0.6568876503306306,0.620093584012381,0.03679406631824955,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,2.048954963684082,1494,735
26,Cd274,Pdcd1,0.7272771111059912,0.6913179856714562,0.035959125434535055,0.31994645247657294,0.49523809523809526,2.8488211631774902,4.4150261878967285,1.0848660469055176,1494,735
27,Spp1,Itgav,0.7232236103490041,0.6889039831977363,0.034319627151267795,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,2.048954963684082,1494,735
28,Spp1,Itga8,0.8710032235399371,0.8373752062355718,0.033628017304365265,0.060240963855421686,0.16326530612244897,0.5039812922477722,1.3764744997024536,2.048954963684082,1494,735
29,Tnc,Itga8,0.8625869229775348,0.8314469012290777,0.031140021748457092,0.060240963855421686,0.16326530612244897,0.5039812922477722,1.3764744997024536,1.6642721891403198,1494,735
30,Cdh1,Cdh1,0.8132109210700154,0.7820808719492719,0.031130049120743464,0.10575635876840696,0.24897959183673468,0.9086883068084717,2.092661142349243,3.2274091243743896,1494,735
31,Fn1,Itga8,0.8598459941766626,0.8329505028431793,0.026895491333483346,0.060240963855421686,0.16326530612244897,0.5039812922477722,1.3764744997024536,5.665269374847412,1494,735
32,Il4,Il2rg,0.6279372035204154,0.6011897555376358,0.026747447982779615,0.7161981258366801,0.891156462585034,6.6432318687438965,8.33948040008545,0.21229012310504913,1494,735
33,Vtn,Itga8,0.8659094869318323,0.8393839001754603,0.026525586756372066,0.060240963855421686,0.16326530612244897,0.5039812922477722,1.3764744997024536,0.20507098734378815,1494,735
34,Vwf,Itgav,0.7101499698780654,0.6840583345630631,0.02609163531500236,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,2.5189003944396973,1494,735
35,Spp1,Itga4,0.6810700490768309,0.658366084433917,0.02270396464291391,0.6532797858099063,0.6517006802721088,6.104095458984375,5.80769157409668,2.048954963684082,1494,735
36,Tnc,Itgb1,0.637122478612087,0.6147648288183781,0.02235764979370891,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,1.6642721891403198,1494,735
37,Tnc,Itgav,0.7078224538901973,0.6863744649252077,0.02144798896498956,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,1.6642721891403198,1494,735
38,Lama3,Itgb1,0.6471505177823078,0.626519317638984,0.020631200143323758,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,1.4434186220169067,1494,735
39,Vtn,Itgb1,0.6651076192753024,0.6449974809307242,0.0201101383445782,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,0.20507098734378815,1494,735
40,Cdh1,Itgb1,0.6381083980600558,0.6181429800930843,0.019965417966971488,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,3.2274091243743896,1494,735
41,Lamc3,Itgb1,0.6847243837938305,0.6660721102850776,0.01865227350875287,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,0.2575504779815674,1494,735
42,Lamc2,Itgb1,0.6392782115793707,0.6206863599799796,0.01859185159939114,0.6572958500669344,0.8149659863945579,6.162197113037109,7.513216018676758,2.041736364364624,1494,735
43,Vtn,Itgav,0.7314958229171349,0.7130018199421058,0.018494002975029122,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,0.20507098734378815,1494,735
44,Lama3,Itgav,0.7178907103079537,0.700232255900789,0.017658454407164736,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,1.4434186220169067,1494,735
45,Lamc2,Itgav,0.7113879874037552,0.6937697759696624,0.017618211434092812,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,2.041736364364624,1494,735
46,Lamc3,Itgav,0.7486563698895132,0.7350389526285659,0.01361741726094734,0.3828647925033467,0.508843537414966,3.3525912761688232,4.385475158691406,0.2575504779815674,1494,735
47,Lamc3,Itga1,0.832271414050317,0.8190276496565371,0.013243764393779944,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,0.2575504779815674,1494,735
48,Lama3,Itga1,0.8063131546235521,0.7930902887667077,0.013222865856844401,0.12048192771084337,0.23265306122448978,1.0389522314071655,1.9791512489318848,1.4434186220169067,1494,735
49,Calca,Calcrl,0.6738652048687135,0.6606462132968529,0.013218991571860572,0.4042838018741633,0.6979591836734694,3.6804020404815674,6.389792442321777,0.058110687881708145,1494,735
50,Spp1,Itgb5,0.797722266875263,0.7847038249225388,0.01301844195272428,0.14190093708165996,0.24081632653061225,1.2112069129943848,2.0058493614196777,2.048954963684082,1494,735
