,ligand,receptor,JS_Treg,JS_Th0,delta,frac_pos_Treg,frac_pos_Th0,mean_recep_Treg,mean_recep_Th0,mean_lig,n_Treg,n_Th0
129,Lama3,Cd44,0.8676593999140858,0.8614100903843832,0.006249309529702596,0.75,0.4978813559322034,6.7690911293029785,4.554685592651367,1.1370269060134888,208,472
130,Lamb1,Itgav,0.8793238706947213,0.8732215400017397,0.006102330692981606,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,1.908517837524414,208,472
131,Fn1,Itgav,0.8802251539217307,0.8744969887047751,0.005728165216955627,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,3.2584619522094727,208,472
132,Igf2,Itgav,0.8826877938913654,0.8774508693029129,0.005236924588452485,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,0.3253360390663147,208,472
133,Fn1,Itga5,0.9590324159924333,0.9541540109510086,0.004878405041424672,0.10576923076923077,0.038135593220338986,0.8785475492477417,0.33299797773361206,3.2584619522094727,208,472
134,Thy1,Itgb3,0.8222212892001092,0.8178842403488416,0.004337048851267622,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,0.5584604144096375,208,472
135,Madcam1,Itgb7,0.8777845156888119,0.8737984923396138,0.0039860233491980646,0.7644230769230769,0.4894067796610169,6.999262809753418,4.532156944274902,0.006322821136564016,208,472
136,Col1a1,Cd44,0.8151106953904697,0.8115233880397492,0.0035873073507204367,0.75,0.4978813559322034,6.7690911293029785,4.554685592651367,1.5090986490249634,208,472
137,Dll3,Notch2,0.9104245869795563,0.906860960032921,0.0035636269466352566,0.3701923076923077,0.2796610169491525,3.205976724624634,2.4889822006225586,0.010254301130771637,208,472
138,Tgfb1,Tgfbr1,0.8772189673779596,0.8739705025384188,0.0032484648395407767,0.3798076923076923,0.18220338983050846,3.2759082317352295,1.6026568412780762,2.8428735733032227,208,472
139,Lamc2,Itgav,0.8917976451132158,0.8886795225547165,0.0031181225584993033,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,1.177904486656189,208,472
140,Cd274,Pdcd1,0.8671005680265974,0.8641775522862202,0.0029230157403772328,0.38461538461538464,0.2584745762711864,3.3678667545318604,2.3358685970306396,0.5194157361984253,208,472
141,Spp1,Itgb3,0.9139534987842496,0.9120513666092871,0.0019021321749624898,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,1.1989530324935913,208,472
142,Cxcl16,Cxcr6,0.8875407445014127,0.8862043087328466,0.0013364357685661243,0.3125,0.15677966101694915,2.7865805625915527,1.4396116733551025,1.7737921476364136,208,472
143,Il15,Il2rb,0.8478091007477387,0.8467237020328797,0.0010853987148590205,0.7163461538461539,0.3707627118644068,6.5126824378967285,3.472532033920288,0.6582285761833191,208,472
144,Vwf,Itgb3,0.9070915812363745,0.9063545145890358,0.0007370666473386356,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,2.2872772216796875,208,472
145,Spp1,Itga5,0.9651589951560062,0.9646824132955045,0.00047658186050170137,0.10576923076923077,0.038135593220338986,0.8785475492477417,0.33299797773361206,1.1989530324935913,208,472
146,Tnc,Itgav,0.8711833637420343,0.8708395781189952,0.00034378562303916116,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,0.5606256723403931,208,472
147,Lama2,Itgav,0.8689946061805444,0.8690649194412461,-7.03132607017265e-05,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,1.247771978378296,208,472
148,Vtn,Itgb3,0.9140936180755247,0.914532876583672,-0.00043925850814729994,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,0.25585418939590454,208,472
149,Lamc2,Cd44,0.8627664453262809,0.8632910639208948,-0.0005246185946139459,0.75,0.4978813559322034,6.7690911293029785,4.554685592651367,1.177904486656189,208,472
150,Tnc,Itgb3,0.8885462349066895,0.889247262098434,-0.0007010271917444744,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,0.5606256723403931,208,472
151,Il9,Il2rg,0.9187530024244638,0.9195783573558958,-0.0008253549314319875,0.8028846153846154,0.6461864406779662,7.335011005401611,6.06127405166626,0.006457103416323662,208,472
152,Igf2,Itgb3,0.8902721189559786,0.8939400734942198,-0.0036679545382412027,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,0.3253360390663147,208,472
153,Vtn,Itgb8,0.9543437519245569,0.9584599624697188,-0.004116210545161869,0.1778846153846154,0.0847457627118644,1.5172476768493652,0.7496190667152405,0.25585418939590454,208,472
154,Fn1,Itgb3,0.8973042383709232,0.9016978106206202,-0.004393572249696942,0.34134615384615385,0.17584745762711865,2.974055290222168,1.546945571899414,3.2584619522094727,208,472
155,Icosl,Icos,0.8042671340198604,0.8087060376686955,-0.004438903648835146,0.5913461538461539,0.3855932203389831,5.343230247497559,3.5320184230804443,1.3589568138122559,208,472
156,Vtn,Itgb5,0.9343802215122523,0.9397010834041837,-0.005320861891931372,0.20673076923076922,0.07627118644067797,1.7521462440490723,0.6586008667945862,0.25585418939590454,208,472
157,Col1a1,Itgav,0.85430962839835,0.8601115217595738,-0.005801893361223831,0.4855769230769231,0.3283898305084746,4.230406761169434,2.9061121940612793,1.5090986490249634,208,472
158,Tgfb2,Tgfbr1,0.8901802212611948,0.8966144435273203,-0.0064342222661255555,0.3798076923076923,0.18220338983050846,3.2759082317352295,1.6026568412780762,0.6804603934288025,208,472
