,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
156,Lama2,Cd44,0.7399683311626053,0.8265170222030452,-0.08654869104043994,0.6382488479262672,0.4978813559322034,5.8426079750061035,4.554685592651367,1.247771978378296,434,472
157,Cd40lg,Itgb3,0.7146946547619318,0.8024851183682951,-0.08779046360636322,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,0.09092091768980026,434,472
158,Vwf,Itgb3,0.816138192789907,0.9063545145890358,-0.09021632179912886,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,2.2872772216796875,434,472
159,Tnc,Itga8,0.863608347094053,0.959508608513675,-0.09590026141962205,0.16589861751152074,0.029661016949152543,1.4503065347671509,0.268424928188324,0.5606256723403931,434,472
160,Thy1,Itgb3,0.7156131661485973,0.8178842403488416,-0.10227107420024428,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,0.5584604144096375,434,472
161,Tnc,Itgb3,0.7864914766712348,0.889247262098434,-0.10275578542719921,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,0.5606256723403931,434,472
162,Fn1,Itgb3,0.7941796505139517,0.9016978106206202,-0.10751816010666848,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,3.2584619522094727,434,472
163,Il4,Il2rg,0.6910604514787566,0.8006583583690979,-0.10959790689034132,0.8202764976958525,0.6461864406779662,7.7449212074279785,6.06127405166626,0.036868441849946976,434,472
164,Cdh1,Klrg1,0.8421571886547055,0.9530179469799814,-0.11086075832527598,0.2995391705069124,0.038135593220338986,2.7159883975982666,0.34485891461372375,2.9801647663116455,434,472
165,Igf2,Itgb3,0.7759315829772854,0.8939400734942198,-0.1180084905169344,0.5138248847926268,0.17584745762711865,4.621836185455322,1.546945571899414,0.3253360390663147,434,472
166,Cxcl16,Cxcr6,0.7609067866216848,0.8862043087328466,-0.12529752211116185,0.5898617511520737,0.15677966101694915,5.414576530456543,1.4396116733551025,1.7737921476364136,434,472
167,Il2,Il2ra,0.727911973741877,0.8917767026349772,-0.16386472889310022,0.7373271889400922,0.1483050847457627,6.904960632324219,1.394887089729309,0.039808239787817,434,472
168,Il33,Il1rl1,0.7164076501765578,0.8941737506058853,-0.1777661004293275,0.9447004608294931,0.13559322033898305,9.603240966796875,1.323762059211731,1.8340239524841309,434,472
