,ligand,receptor,JS_Th2,JS_Th0,delta,frac_pos_Th2,frac_pos_Th0,mean_recep_Th2,mean_recep_Th0,mean_lig,n_Th2,n_Th0
47,Itga4,Vcam1,0.7938350281083038,0.7238662256084865,0.0699688024998173,0.2108843537414966,0.1746987951807229,1.7831857204437256,1.5155448913574219,2.56325364112854,735,1494
48,Tgfb2,Tgfbr1,0.793231724763338,0.727820584395766,0.06541114036757201,0.24625850340136055,0.28112449799196787,2.0549888610839844,2.445789098739624,0.8607767820358276,735,1494
49,C3,Itgax,0.8094684908046129,0.7442693524288345,0.0651991383757784,0.2,0.17336010709504684,1.7085133790969849,1.523453712463379,6.418166637420654,735,1494
50,Lamc3,Itga6,0.8230216071909299,0.7579429940685835,0.06507861312234642,0.2108843537414966,0.24832663989290496,1.761507511138916,2.1624348163604736,0.2575504779815674,735,1494
51,Itga4,Itgb1,0.6157518849947335,0.5541146176520939,0.061637267342639634,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,2.56325364112854,735,1494
52,Icam1,Itgax,0.8088052347380621,0.7487695068414731,0.06003572789658895,0.2,0.17336010709504684,1.7085133790969849,1.523453712463379,4.34319543838501,735,1494
53,Ifng,Ifngr2,0.7976156888245121,0.7391863040381214,0.0584293847863907,0.3115646258503401,0.2617135207496653,2.614295244216919,2.261052131652832,0.0498739629983902,735,1494
54,H2-Ab1,Cd4,0.63854552372454,0.5834791278860442,0.05506639583849582,0.7061224489795919,0.715528781793842,6.425713062286377,6.7079854011535645,6.461980819702148,735,1494
55,Il25,Il17ra,0.822059764380045,0.7681059364971073,0.05395382788293768,0.3034013605442177,0.3032128514056225,2.5461881160736084,2.637713670730591,0.02267233282327652,735,1494
56,Dll3,Notch1,0.7923570628789399,0.7412940919087113,0.051062970970228605,0.4380952380952381,0.4350736278447122,3.758457660675049,3.813051700592041,0.01645168475806713,735,1494
57,Col1a1,Itga9,0.8590350325337055,0.8096987053678563,0.049336327165849236,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,3.2534241676330566,735,1494
58,Cd86,Ctla4,0.7164417559081381,0.669381800664522,0.04705995524361606,0.3904761904761905,0.2965194109772423,3.4753646850585938,2.6556804180145264,0.9740771055221558,735,1494
59,Il6,Il6st,0.7135676208582975,0.6685904150375482,0.044977205820749266,0.49523809523809526,0.5950468540829986,4.284367084503174,5.429786682128906,0.08919306099414825,735,1494
60,Pecam1,Pecam1,0.7040133929102681,0.6598296653484317,0.04418372756183642,0.44761904761904764,0.46251673360107093,3.904813051223755,4.1540422439575195,5.400041103363037,735,1494
61,Tgfb3,Tgfbr2,0.6305399351886407,0.5912685912681228,0.0392713439205179,0.763265306122449,0.6894243641231593,6.910649299621582,6.4028801918029785,1.9078963994979858,735,1494
62,Fn1,Itgb7,0.6693536490140857,0.6331847253071955,0.03616892370689018,0.5659863945578232,0.5120481927710844,4.979338645935059,4.610322952270508,5.665269374847412,735,1494
63,Lama2,Itga9,0.8621260578816972,0.8264219441989704,0.035704113682726746,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,1.2718786001205444,735,1494
64,Col1a1,Itgb1,0.6209963453388893,0.5863585402283746,0.03463780511051462,0.8149659863945579,0.6572958500669344,7.513216018676758,6.162197113037109,3.2534241676330566,735,1494
65,Jam3,F11r,0.8077562193527621,0.7732303863080255,0.034525833044736554,0.2108843537414966,0.14190093708165996,1.7635257244110107,1.2172679901123047,0.3635479509830475,735,1494
66,Col1a1,Itgav,0.6917315763686209,0.6586458002680258,0.033085776100595155,0.508843537414966,0.3828647925033467,4.385475158691406,3.3525912761688232,3.2534241676330566,735,1494
67,Jam3,Jam2,0.8558006731321056,0.8232487219793101,0.03255195115279552,0.1414965986394558,0.0749665327978581,1.1704751253128052,0.641891598701477,0.3635479509830475,735,1494
68,Il22,Il10rb,0.7893195392487665,0.7576347222512299,0.03168481699753667,0.3795918367346939,0.2878179384203481,3.208721399307251,2.4941964149475098,0.025666043162345886,735,1494
69,Jam3,Itgb2,0.641713728527905,0.6106075703132178,0.031106158214687207,0.7700680272108843,0.7014725568942436,6.965006351470947,6.4725189208984375,0.3635479509830475,735,1494
70,Dll1,Notch1,0.7154452141308394,0.6850076525952581,0.030437561535581303,0.4380952380952381,0.4350736278447122,3.758457660675049,3.813051700592041,1.0893017053604126,735,1494
71,Ccl5,Ccr5,0.84885707933456,0.8185952258907031,0.0302618534438569,0.15510204081632653,0.07563587684069611,1.2980552911758423,0.6456659436225891,0.6094133257865906,735,1494
72,Lamb1,Itga9,0.8574698417048593,0.8279072529898396,0.02956258871501971,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,1.9755010604858398,735,1494
73,Lamc3,Itga9,0.8802673460764407,0.8532618399387326,0.027005506137708135,0.11836734693877551,0.09036144578313253,0.9696364402770996,0.7534317970275879,0.2575504779815674,735,1494
