,ligand,receptor,JS_Th17,JS_Th0,delta,frac_pos_Th17,frac_pos_Th0,mean_recep_Th17,mean_recep_Th0,mean_lig,n_Th17,n_Th0
153,Tgfb1,Tgfbr2,0.4115214398356657,0.6034866292202311,-0.19196518938456542,0.6977455101260985,0.6894243641231593,6.451100826263428,6.4028801918029785,4.899741172790527,2617,1494
154,Tgfb2,Tgfbr2,0.4480750751057959,0.6403081972397711,-0.19223312213397514,0.6977455101260985,0.6894243641231593,6.451100826263428,6.4028801918029785,0.8607767820358276,2617,1494
155,Spp1,Itgav,0.5293249379610414,0.7232236103490041,-0.19389867238796266,0.372946121513183,0.3828647925033467,3.278791666030884,3.3525912761688232,2.048954963684082,2617,1494
156,Col4a1,Itgb1,0.4257566647908958,0.6198792219113991,-0.1941225571205033,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,7.091513156890869,2617,1494
157,Icam1,Itgal,0.42688103991188114,0.6212378750137996,-0.19435683510191842,0.6954528085594192,0.7710843373493976,6.484824180603027,7.292726993560791,4.34319543838501,2617,1494
158,Lama2,Cd44,0.46400595908989245,0.6586331199466668,-0.1946271608567744,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,1.2718786001205444,2617,1494
159,Lama1,Cd44,0.4917804728518397,0.6880422886066068,-0.1962618157547671,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,0.16024239361286163,2617,1494
160,Cdh1,Itgb1,0.44153236609760843,0.6381083980600558,-0.19657603196244738,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,3.2274091243743896,2617,1494
161,Ccl4,Ccr5,0.6367667911652873,0.8351243418685887,-0.1983575507033014,0.1765380206343141,0.07563587684069611,1.5656607151031494,0.6456659436225891,0.1555214375257492,2617,1494
162,Tnc,Itgb3,0.5759447626970082,0.7745146729362845,-0.19856991023927628,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,1.6642721891403198,2617,1494
163,Icam2,Itgb2,0.4539436094614873,0.6544667924515242,-0.20052318299003685,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,2.6659114360809326,2617,1494
164,Lama3,Itgb1,0.4447289683289437,0.6471505177823078,-0.2024215494533641,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,1.4434186220169067,2617,1494
165,Icam1,Itgb2,0.4228626741519136,0.62774643459532,-0.2048837604434064,0.7015666794038976,0.7014725568942436,6.494157791137695,6.4725189208984375,4.34319543838501,2617,1494
166,Tnc,Itgb1,0.4318142644541861,0.637122478612087,-0.20530821415790096,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,1.6642721891403198,2617,1494
167,Spp1,Itga4,0.4736019784115153,0.6810700490768309,-0.20746807066531558,0.5995414596866642,0.6532797858099063,5.582523345947266,6.104095458984375,2.048954963684082,2617,1494
168,Lamc2,Itgb1,0.4312770056517503,0.6392782115793707,-0.2080012059276204,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,2.041736364364624,2617,1494
169,Il18,Il18rap,0.6139800741966674,0.8251801979500749,-0.21120012375340746,0.2544898739014138,0.10174029451137885,2.2191197872161865,0.8885295391082764,0.7288833856582642,2617,1494
170,Lamb1,Cd44,0.4451156791118465,0.6569470310159751,-0.21183135190412855,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,1.9755010604858398,2617,1494
171,Il18,Il18r1,0.4866106781007374,0.698532203271022,-0.21192152517028456,0.6006878104700039,0.4457831325301205,5.6256537437438965,4.086243629455566,0.7288833856582642,2617,1494
172,Spp1,Itgb3,0.575228534024298,0.7881331677587711,-0.2129046337344731,0.280855941918227,0.16934404283801874,2.4823691844940186,1.4891140460968018,2.048954963684082,2617,1494
173,Spp1,Itgb1,0.437542000340177,0.6568876503306306,-0.21934564999045358,0.7241115781429117,0.6572958500669344,6.7644219398498535,6.162197113037109,2.048954963684082,2617,1494
174,Fn1,Cd44,0.42243526252824687,0.645193156506182,-0.22275789397793516,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,5.665269374847412,2617,1494
175,Col4a1,Cd44,0.43094525131737016,0.6591907003221571,-0.22824544900478694,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,7.091513156890869,2617,1494
176,Lama3,Cd44,0.4500818330247452,0.6870796153880677,-0.23699778236332253,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,1.4434186220169067,2617,1494
177,Lamc2,Cd44,0.4366745898970575,0.6797958614045007,-0.24312127150744317,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,2.041736364364624,2617,1494
178,Spp1,Cd44,0.4433700004423267,0.6945082504427058,-0.2511382500003791,0.6977455101260985,0.5836680053547524,6.481298446655273,5.320945739746094,2.048954963684082,2617,1494
179,Cxcl16,Cxcr6,0.4623216972357518,0.7798572670798238,-0.31753556984407205,0.5028658769583493,0.1392235609103079,4.606950283050537,1.2432137727737427,3.6949381828308105,2617,1494
